id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
18550,3107,661,2024-04-15,1900-01-01 15:00:39,site,1,117.74,5,14.9,zoop,117.74,5.8870000000000005,126.753,tx_018550,pix,estornado,126.75,133.05,15:00:39,False,0.0030000000000001137,False,Cliente 3107,tecnologia,PR,Sul,2022-03-29,Camiseta 661,Moda,Camiseta,130.01,85.29,True,2024-04-15,2024,4,15,0,April,False,32.44999999999999,15,0,0,0,0,0
18551,4361,943,2024-05-04,1900-01-01 20:13:02,app,3,310.32,5,14.9,parceiro,930.96,46.548,899.312,tx_018551,cartao_credito,chargeback,899.31,912.92,20:13:02,False,0.002000000000066393,False,Cliente 4361,saude,RS,Sul,2022-08-29,Perfume 943,Beleza,Perfume,303.07,181.83,True,2024-05-04,2024,5,4,5,May,True,385.47,20,0,0,1,0,5
18552,3308,998,2024-10-07,1900-01-01 03:38:16,site,3,637.1677748952158,10,14.9,parceiro,1911.5033246856474,191.15033246856476,1735.2529922170827,tx_018552,pix,estornado,1735.25,1676.47,03:38:16,False,0.00299221708269215,False,Cliente 3308,tecnologia,RN,Nordeste,2022-07-22,Cadeira 998,Escritório,Cadeira,461.75,246.2,True,2024-10-07,2024,10,7,0,October,False,1172.9033246856475,3,1,0,0,0,3
18553,3292,760,2024-07-02,1900-01-01 23:35:02,app,3,463.65,15,19.9,zoop,1390.9499999999998,208.64249999999996,1202.2075,tx_018553,pix,recusado,1202.21,1259.04,23:35:02,False,0.0025000000000545697,False,Cliente 3292,restaurante,TO,Norte,2023-03-28,Tênis 760,Moda,Tênis,471.97,239.86,True,2024-07-02,2024,7,2,1,July,False,671.3699999999998,23,0,0,0,0,0
18554,3240,632,2024-03-01,1900-01-01 04:38:08,site,3,1381.4652290235144,15,19.9,zoop,4144.395687070543,621.6593530605815,3542.636334009962,tx_018554,boleto,recusado,3542.64,3393.14,04:38:08,False,0.0036659900379163446,False,Cliente 3240,industria,AM,Norte,2023-05-25,Notebook 632,Eletrônicos,Notebook,948.35,504.67,True,2024-03-01,2024,3,1,4,March,False,2630.385687070543,4,1,0,0,0,3
18555,4068,883,2024-02-19,1900-01-01 19:37:32,site,1,1295.34,10,14.9,zoop,1295.34,129.534,1180.7060000000001,tx_018555,cartao_credito,chargeback,1180.71,1220.78,19:37:32,False,0.0039999999999054126,False,Cliente 4068,industria,AC,Norte,2022-04-17,Liquidificador 883,Casa & Cozinha,Liquidificador,1402.66,927.61,True,2024-02-19,2024,2,19,0,February,False,367.7299999999999,19,0,0,1,0,5
18556,4443,1060,2024-03-15,1900-01-01 06:14:11,app,1,1313.43,0,19.9,zoop,1313.43,0.0,1333.3300000000002,tx_018556,boleto,estornado,1333.33,1370.83,06:14:11,False,2.2737367544323206e-13,False,Cliente 4443,varejo,RO,Norte,2023-02-07,Aspirador 1060,Casa & Cozinha,Aspirador,1359.48,811.79,True,2024-03-15,2024,3,15,4,March,False,501.6400000000001,6,0,0,0,0,0
18557,3066,514,2024-11-07,1900-01-01 20:10:41,site,2,998.83,5,0.0,parceiro,1997.66,99.88300000000001,1897.777,tx_018557,boleto,estornado,1897.78,1876.87,20:10:41,False,0.0029999999999290594,False,Cliente 3066,servicos,BA,Nordeste,2022-09-20,Aspirador 514,Casa & Cozinha,Aspirador,1056.22,759.02,True,2024-11-07,2024,11,7,3,November,False,479.6200000000001,20,0,0,0,0,0
18558,4907,956,2024-01-22,1900-01-01 20:33:05,app,1,942.28,10,19.9,zoop,942.28,94.22800000000001,867.9519999999999,tx_018558,cartao_credito,aprovado,867.95,880.37,20:33:05,False,0.0019999999998390194,False,Cliente 4907,industria,PA,Norte,2022-07-04,Cafeteira 956,Casa & Cozinha,Cafeteira,898.54,540.81,True,2024-01-22,2024,1,22,0,January,False,401.47,20,0,0,0,0,0
18559,3026,916,2024-01-14,1900-01-01 01:42:30,site,1,384.56,0,19.9,zoop,384.56,0.0,404.46,tx_018559,boleto,estornado,404.46,418.56,01:42:30,False,0.0,False,Cliente 3026,industria,RO,Norte,2023-02-02,Camiseta 916,Moda,Camiseta,386.29,198.3,True,2024-01-14,2024,1,14,6,January,True,186.26,1,0,0,0,0,0
18560,3712,814,2024-10-28,1900-01-01 22:21:34,app,3,608.27,10,0.0,parceiro,1824.81,182.481,1642.329,tx_018560,pix,estornado,1642.33,1615.55,22:21:34,False,0.0009999999999763531,False,Cliente 3712,varejo,RO,Norte,2023-04-26,Fone de Ouvido 814,Eletrônicos,Fone de Ouvido,604.99,324.01,True,2024-10-28,2024,10,28,0,October,False,852.78,22,0,0,0,0,0
18561,2988,736,2024-12-12,1900-01-01 21:46:21,site,3,955.32,0,19.9,parceiro,2865.96,0.0,2885.86,tx_018561,boleto,chargeback,2885.86,2904.94,21:46:21,False,0.0,False,Cliente 2988,restaurante,MT,Centro-Oeste,2022-01-16,Câmera 736,Eletrônicos,Câmera,1039.27,722.4,True,2024-12-12,2024,12,12,3,December,False,698.7600000000002,21,0,0,1,0,5
18562,3507,665,2024-04-22,1900-01-01 19:27:51,site,1,345.52,5,14.9,zoop,345.52,17.276,343.14399999999995,tx_018562,pix,aprovado,343.14,344.93,19:27:51,False,0.003999999999962256,False,Cliente 3507,industria,MT,Centro-Oeste,2023-05-03,Shampoo 665,Beleza,Shampoo,366.84,237.0,False,2024-04-22,2024,4,22,0,April,False,108.51999999999998,19,0,0,0,0,0
18563,1416,956,2024-10-14,1900-01-01 19:15:11,site,3,837.89,10,9.9,zoop,2513.67,251.36700000000002,2272.203,tx_018563,boleto,estornado,2272.2,2264.05,01:46:25,False,0.003000000000156433,False,Cliente 1416,tecnologia,AC,Norte,2022-12-27,Cafeteira 956,Casa & Cozinha,Cafeteira,898.54,540.81,True,2024-10-14,2024,10,14,0,October,False,891.2400000000002,19,0,0,0,0,0
18564,4391,1046,2024-03-08,1900-01-01 01:11:40,app,3,976.05,10,9.9,zoop,2928.1499999999996,292.815,2645.2349999999997,tx_018564,pix,chargeback,2645.23,2748.26,01:11:40,False,0.004999999999654392,False,Cliente 4391,servicos,PA,Norte,2023-06-13,Shampoo 1046,Beleza,Shampoo,980.17,518.98,True,2024-03-08,2024,3,8,4,March,False,1371.2099999999996,1,1,0,1,0,8
18565,2476,649,2024-08-19,1900-01-01 13:14:20,marketplace,1,274.66,15,0.0,parceiro,274.66,41.199000000000005,233.461,tx_018565,pix,recusado,233.46,234.23,13:14:20,False,0.0010000000000047748,False,Cliente 2476,restaurante,AM,Norte,2023-02-28,Cafeteira 649,Casa & Cozinha,Cafeteira,263.1,196.19,True,2024-08-19,2024,8,19,0,August,False,78.47000000000003,13,0,0,0,0,0
18566,3689,561,2024-09-28,1900-01-01 13:08:35,site,2,1856.48,10,9.9,zoop,3712.96,371.29600000000005,3351.564,tx_018566,cartao_credito,aprovado,3351.56,3343.74,13:08:35,False,0.0039999999999054126,False,Cliente 3689,tecnologia,DF,Centro-Oeste,2022-05-28,Mesa 561,Escritório,Mesa,1819.67,1261.86,True,2024-09-28,2024,9,28,5,September,True,1189.2400000000002,13,0,0,0,0,0
18567,1437,628,2024-06-29,1900-01-01 14:25:08,site,1,1288.82,5,24.9,zoop,1288.82,64.441,1249.279,tx_018567,pix,aprovado,1249.28,1213.18,14:25:08,False,0.0009999999999763531,False,Cliente 1437,varejo,PA,Norte,2023-07-29,Calça 628,Moda,Calça,1430.86,996.72,True,2024-06-29,2024,6,29,5,June,True,292.0999999999999,14,0,0,0,0,0
18568,3164,1092,2024-07-07,1900-01-01 16:22:40,app,3,808.81,10,14.9,parceiro,2426.43,242.643,2198.687,tx_018568,cartao_credito,estornado,2198.69,2197.76,16:22:40,False,0.003000000000156433,False,Cliente 3164,tecnologia,SC,Sul,2023-02-01,Cadeira 1092,Escritório,Cadeira,832.4,489.57,True,2024-07-07,2024,7,7,6,July,True,957.7199999999998,16,0,0,0,0,0
18569,4229,741,2024-12-16,1900-01-01 23:28:15,site,3,760.62,10,14.9,zoop,2281.86,228.18600000000004,2068.574,tx_018569,boleto,estornado,2068.57,2047.41,23:28:15,False,0.0039999999999054126,False,Cliente 4229,saude,AC,Norte,2022-01-05,Creme 741,Beleza,Creme,735.57,443.5,True,2024-12-16,2024,12,16,0,December,False,951.3600000000001,23,0,0,0,0,0
18570,2417,1000,2024-02-08,1900-01-01 08:36:24,site,2,1700.05,10,9.9,zoop,3400.1,340.01,3069.9900000000002,tx_018570,pix,estornado,3069.99,2958.3,08:36:24,False,4.547473508864641e-13,False,Cliente 2417,tecnologia,AM,Norte,2023-01-18,Cafeteira 1000,Casa & Cozinha,Cafeteira,1804.98,1053.5,True,2024-02-08,2024,2,8,3,February,False,1293.1,8,0,0,0,0,0
18571,1872,1068,2024-01-15,1900-01-01 19:30:50,site,1,1404.06,5,14.9,parceiro,1404.06,70.203,1348.757,tx_018571,pix,chargeback,1348.76,1416.13,19:30:50,False,0.0029999999999290594,False,Cliente 1872,restaurante,GO,Centro-Oeste,2022-01-04,Aspirador 1068,Casa & Cozinha,Aspirador,1446.77,851.34,True,2024-01-15,2024,1,15,0,January,False,552.7199999999999,19,0,0,1,0,5
18572,3248,984,2024-01-29,1900-01-01 10:33:48,app,3,77.82,5,0.0,parceiro,233.45999999999998,11.673,221.78699999999998,tx_018572,boleto,aprovado,221.79,232.62,10:33:48,False,0.0030000000000143245,False,Cliente 3248,industria,SP,Sudeste,2022-07-26,Cadeira 984,Escritório,Cadeira,86.39,53.93,True,2024-01-29,2024,1,29,0,January,False,71.66999999999999,10,0,0,0,0,0
18573,2243,536,2024-08-12,1900-01-01 00:39:35,app,3,3064.744613079916,0,9.9,zoop,9194.233839239747,0.0,9204.133839239747,tx_018573,pix,aprovado,9204.13,8877.769999999999,00:39:35,False,0.003839239747321699,False,Cliente 2243,tecnologia,BA,Nordeste,2023-06-17,Liquidificador 536,Casa & Cozinha,Liquidificador,1906.7,1344.42,True,2024-08-12,2024,8,12,0,August,False,5160.973839239747,0,1,0,0,0,3
18574,4683,953,2024-02-15,1900-01-01 01:18:32,site,1,439.96,10,14.9,parceiro,439.96,43.996,410.864,tx_018574,pix,aprovado,410.86,411.95,01:18:32,False,0.003999999999962256,False,Cliente 4683,tecnologia,GO,Centro-Oeste,2022-04-02,Perfume 953,Beleza,Perfume,482.0,328.99,True,2024-02-15,2024,2,15,3,February,False,110.96999999999997,1,0,0,0,0,0
18575,2952,916,2024-03-26,1900-01-01 06:07:41,marketplace,3,393.01,10,0.0,parceiro,1179.03,117.903,1061.127,tx_018575,boleto,chargeback,1061.13,1273.36,06:07:41,True,0.003000000000156433,False,Cliente 2952,servicos,GO,Centro-Oeste,2022-06-17,Camiseta 916,Moda,Camiseta,386.29,198.3,True,2024-03-26,2024,3,26,1,March,False,584.1299999999999,6,0,1,1,0,9
18576,4972,816,2024-02-26,1900-01-01 04:07:28,site,2,1856.92,0,14.9,parceiro,3713.84,0.0,3728.7400000000002,tx_018576,cartao_credito,chargeback,3728.74,3550.21,04:07:28,False,4.547473508864641e-13,False,Cliente 4972,saude,TO,Norte,2022-09-06,Perfume 816,Beleza,Perfume,1851.87,1296.18,True,2024-02-26,2024,2,26,0,February,False,1121.48,4,1,0,1,0,8
18577,3230,911,2024-08-28,1900-01-01 04:12:26,marketplace,3,1970.3818405107377,15,0.0,zoop,5911.145521532213,886.6718282298319,5024.473693302381,tx_018577,boleto,estornado,5024.47,4824.14,04:12:26,False,0.0036933023811798193,False,Cliente 3230,servicos,PA,Norte,2022-05-05,Teclado 911,Escritório,Teclado,1434.91,852.73,True,2024-08-28,2024,8,28,2,August,False,3352.955521532213,4,1,0,0,0,3
18578,3608,1055,2024-07-08,1900-01-01 15:23:12,marketplace,3,57.57,15,24.9,parceiro,172.71,25.9065,171.70350000000002,tx_018578,boleto,aprovado,171.7,177.08999999999995,15:23:12,False,0.003500000000030923,False,Cliente 3608,saude,TO,Norte,2023-04-14,Cafeteira 1055,Casa & Cozinha,Cafeteira,62.6,48.08,True,2024-07-08,2024,7,8,0,July,False,28.47,15,0,0,0,0,0
18579,2270,1006,2024-07-21,1900-01-01 09:12:34,marketplace,3,1143.78,10,9.9,zoop,3431.34,343.134,3098.106,tx_018579,boleto,chargeback,3098.11,3078.8,09:12:34,False,0.0039999999999054126,False,Cliente 2270,tecnologia,ES,Sudeste,2022-05-24,Aspirador 1006,Casa & Cozinha,Aspirador,1258.19,1006.14,True,2024-07-21,2024,7,21,6,July,True,412.9200000000001,9,0,0,1,0,5
18580,4614,732,2024-04-09,1900-01-01 11:16:08,marketplace,1,925.14,10,9.9,parceiro,925.14,92.51400000000001,842.526,tx_018580,cartao_credito,chargeback,842.53,880.39,11:16:08,False,0.004000000000019099,False,Cliente 4614,saude,DF,Centro-Oeste,2023-05-03,Notebook 732,Eletrônicos,Notebook,1011.89,750.52,True,2024-04-09,2024,4,9,1,April,False,174.62,11,0,0,1,0,5
18581,1880,742,2024-10-15,1900-01-01 06:11:57,marketplace,2,220.56,15,0.0,parceiro,441.12,66.16799999999999,374.952,tx_018581,boleto,aprovado,374.95,381.78,06:11:57,False,0.0020000000000095497,False,Cliente 1880,saude,GO,Centro-Oeste,2022-03-24,Liquidificador 742,Casa & Cozinha,Liquidificador,229.2,115.29,True,2024-10-15,2024,10,15,1,October,False,210.54,6,0,0,0,0,0
18582,3840,543,2024-07-27,1900-01-01 07:43:34,app,3,1442.63,5,0.0,zoop,4327.89,216.39450000000002,4111.4955,tx_018582,cartao_credito,aprovado,4111.5,4115.84,07:43:34,False,0.004500000000007276,False,Cliente 3840,saude,MS,Centro-Oeste,2023-07-28,Liquidificador 543,Casa & Cozinha,Liquidificador,1458.56,982.41,True,2024-07-27,2024,7,27,5,July,True,1380.6600000000003,7,0,0,0,0,0
18583,2434,779,2024-09-19,1900-01-01 23:16:56,app,3,282.94,10,14.9,parceiro,848.8199999999999,84.882,778.8379999999999,tx_018583,cartao_credito,estornado,778.84,759.5,23:16:56,False,0.00200000000018008,False,Cliente 2434,servicos,RJ,Sudeste,2023-08-09,Creme 779,Beleza,Creme,270.5,141.54,True,2024-09-19,2024,9,19,3,September,False,424.19999999999993,23,0,0,0,0,0
18584,4893,1093,2024-12-01,1900-01-01 16:09:39,marketplace,1,67.57,0,9.9,parceiro,67.57,0.0,77.47,tx_018584,boleto,chargeback,77.47,92.96,16:09:39,True,0.0,False,Cliente 4893,varejo,RN,Nordeste,2022-01-11,Cadeira 1093,Escritório,Cadeira,66.54,39.71,True,2024-12-01,2024,12,1,6,December,True,27.859999999999992,16,0,1,1,0,9
18585,2879,534,2024-09-23,1900-01-01 04:19:20,app,3,1045.02,15,9.9,parceiro,3135.06,470.25899999999996,2674.701,tx_018585,pix,aprovado,2674.7,2773.39,04:19:20,False,0.0010000000002037268,False,Cliente 2879,restaurante,BA,Nordeste,2023-04-28,Cafeteira 534,Casa & Cozinha,Cafeteira,1157.39,921.68,True,2024-09-23,2024,9,23,0,September,False,370.02,4,1,0,0,0,3
18586,1641,707,2024-11-01,1900-01-01 03:17:27,site,1,1221.18,10,24.9,parceiro,1221.18,122.11800000000001,1123.9620000000002,tx_018586,boleto,aprovado,1123.96,1148.15,03:17:27,False,0.00200000000018008,False,Cliente 1641,educacao,AM,Norte,2023-06-04,Teclado 707,Escritório,Teclado,1334.3,897.73,True,2024-11-01,2024,11,1,4,November,False,323.45000000000005,3,0,0,0,0,0
18587,2300,609,2024-11-21,1900-01-01 13:16:14,site,2,1839.61,5,24.9,parceiro,3679.22,183.961,3520.159,tx_018587,pix,recusado,3520.16,3539.85,13:16:14,False,0.0009999999997489795,False,Cliente 2300,industria,BA,Nordeste,2022-09-04,Cadeira 609,Escritório,Cadeira,1795.96,1392.61,False,2024-11-21,2024,11,21,3,November,False,894.0,13,0,0,0,0,0
18588,4072,622,2024-09-05,1900-01-01 17:52:53,marketplace,2,1245.57,5,9.9,zoop,2491.14,124.557,2376.483,tx_018588,cartao_credito,estornado,2376.48,2374.94,17:52:53,False,0.003000000000156433,False,Cliente 4072,servicos,ES,Sudeste,2022-05-01,Creme 622,Beleza,Creme,1338.78,1061.53,True,2024-09-05,2024,9,5,3,September,False,368.0799999999999,17,0,0,0,0,0
18589,2285,608,2024-04-05,1900-01-01 08:17:24,marketplace,1,1772.61,15,9.9,parceiro,1772.61,265.89149999999995,1516.6185,tx_018589,pix,chargeback,1516.62,1590.66,08:17:24,False,0.0014999999998508429,False,Cliente 2285,educacao,RJ,Sudeste,2022-09-09,Perfume 608,Beleza,Perfume,1826.78,1069.23,True,2024-04-05,2024,4,5,4,April,False,703.3799999999999,8,0,0,1,0,5
18590,4380,531,2024-02-11,1900-01-01 05:27:39,app,1,404.22,15,0.0,zoop,404.22,60.633,343.58700000000005,tx_018590,cartao_credito,aprovado,343.59,331.96,05:27:39,False,0.0029999999999290594,False,Cliente 4380,restaurante,MG,Sudeste,2022-02-09,Mesa 531,Escritório,Mesa,438.69,262.61,True,2024-02-11,2024,2,11,6,February,True,141.61,5,0,0,0,0,0
18591,1757,941,2024-06-20,1900-01-01 02:21:47,app,2,1246.64,10,0.0,zoop,2493.28,249.32800000000003,2243.952,tx_018591,pix,recusado,2243.95,2171.97,02:21:47,False,0.0020000000004074536,False,Cliente 1757,saude,ES,Sudeste,2022-05-18,Creme 941,Beleza,Creme,1205.86,662.27,True,2024-06-20,2024,6,20,3,June,False,1168.7400000000002,2,1,0,0,0,3
18592,4945,518,2024-03-28,1900-01-01 12:11:44,site,1,1587.46,10,0.0,parceiro,1587.46,158.746,1428.714,tx_018592,boleto,aprovado,1428.71,1374.17,12:11:44,False,0.0039999999999054126,False,Cliente 4945,tecnologia,AC,Norte,2022-10-21,Cadeira 518,Escritório,Cadeira,1618.39,878.44,True,2024-03-28,2024,3,28,3,March,False,709.02,12,0,0,0,0,0
18593,4396,1094,2024-12-16,1900-01-01 09:59:42,marketplace,1,1343.86,15,24.9,zoop,1343.86,201.57899999999998,1167.181,tx_018593,pix,estornado,1167.18,1172.0,09:59:42,False,0.0009999999999763531,False,Cliente 4396,tecnologia,MT,Centro-Oeste,2023-03-04,Aspirador 1094,Casa & Cozinha,Aspirador,1364.64,816.04,True,2024-12-16,2024,12,16,0,December,False,527.8199999999999,9,0,0,0,0,0
18594,2528,921,2024-04-15,1900-01-01 14:29:11,marketplace,2,1569.11,10,24.9,parceiro,3138.22,313.822,2849.298,tx_018594,pix,estornado,2849.3,2732.77,14:29:11,False,0.0020000000004074536,False,Cliente 2528,servicos,PA,Norte,2022-04-03,Notebook 921,Eletrônicos,Notebook,1587.23,897.19,True,2024-04-15,2024,4,15,0,April,False,1343.8399999999997,14,0,0,0,0,0
18595,4258,629,2024-12-30,1900-01-01 09:04:45,site,3,465.48,5,19.9,zoop,1396.44,69.822,1346.518,tx_018595,pix,recusado,1346.52,1360.34,09:04:45,False,0.0019999999999527063,False,Cliente 4258,industria,MT,Centro-Oeste,2022-02-23,Notebook 629,Eletrônicos,Notebook,476.33,290.13,True,2024-12-30,2024,12,30,0,December,False,526.0500000000001,9,0,0,0,0,0
18596,1933,812,2024-03-19,1900-01-01 15:39:56,app,1,1952.13,5,9.9,parceiro,1952.13,97.60650000000001,1864.4235,tx_018596,cartao_credito,recusado,1864.42,1836.78,15:39:56,False,0.003500000000030923,False,Cliente 1933,saude,RN,Nordeste,2022-02-16,Camiseta 812,Moda,Camiseta,1908.39,978.2,True,2024-03-19,2024,3,19,1,March,False,973.9300000000001,15,0,0,0,0,0
18597,4859,777,2024-04-13,1900-01-01 14:36:18,site,1,78.42,0,19.9,parceiro,78.42,0.0,98.32,tx_018597,boleto,aprovado,98.32,127.82,14:36:18,True,0.0,False,Cliente 4859,restaurante,AC,Norte,2022-11-05,Calça 777,Moda,Calça,81.32,61.27,True,2024-04-13,2024,4,13,5,April,True,17.15,14,0,1,0,0,4
18598,2901,511,2024-03-02,1900-01-01 08:31:30,marketplace,2,1128.68,10,19.9,zoop,2257.36,225.73600000000002,2051.524,tx_018598,boleto,estornado,2051.52,2138.54,08:31:30,False,0.0039999999999054126,False,Cliente 2901,educacao,TO,Norte,2022-09-21,Liquidificador 511,Casa & Cozinha,Liquidificador,1194.36,734.09,True,2024-03-02,2024,3,2,5,March,True,789.1800000000001,8,0,0,0,0,0
18599,1033,950,2024-03-16,1900-01-01 19:58:38,app,3,509.05,5,14.9,zoop,1527.15,76.3575,1465.6925,tx_018599,boleto,aprovado,1465.69,1424.69,19:58:38,False,0.0025000000000545697,False,Cliente 1033,saude,RN,Nordeste,2022-10-02,Teclado 950,Escritório,Teclado,523.03,405.39,True,2024-03-16,2024,3,16,5,March,True,310.98,19,0,0,0,0,0
18600,1362,1027,2024-05-06,1900-01-01 18:56:54,app,2,103.47,15,24.9,zoop,206.94,31.040999999999997,200.799,tx_018600,cartao_credito,estornado,200.8,193.57,18:56:54,False,0.0010000000000047748,False,Cliente 1362,tecnologia,PE,Nordeste,2023-03-01,Creme 1027,Beleza,Creme,100.46,76.76,True,2024-05-06,2024,5,6,0,May,False,53.41999999999999,18,0,0,0,0,0
18601,2063,790,2024-11-26,1900-01-01 14:55:26,app,1,1268.72,15,19.9,parceiro,1268.72,190.308,1098.3120000000001,tx_018601,boleto,estornado,1098.31,1079.3,14:55:26,False,0.00200000000018008,False,Cliente 2063,saude,TO,Norte,2023-04-19,Câmera 790,Eletrônicos,Câmera,1334.74,875.72,True,2024-11-26,2024,11,26,1,November,False,393.0,14,0,0,0,1,4
18602,4703,735,2024-02-03,1900-01-01 16:23:07,app,1,1749.86,15,9.9,parceiro,1749.86,262.479,1497.281,tx_018602,cartao_credito,recusado,1497.28,1444.61,16:23:07,False,0.0009999999999763531,False,Cliente 4703,educacao,SP,Sudeste,2023-04-03,Creme 735,Beleza,Creme,1894.92,1101.24,False,2024-02-03,2024,2,3,5,February,True,648.6199999999999,16,0,0,0,0,0
18603,2522,627,2024-07-18,1900-01-01 05:42:36,site,2,1670.99,10,14.9,zoop,3341.98,334.19800000000004,3022.6820000000002,tx_018603,boleto,recusado,3022.68,2418.14,05:42:36,True,0.0020000000004074536,False,Cliente 2522,restaurante,RS,Sul,2023-02-24,Camiseta 627,Moda,Camiseta,1636.46,1192.13,True,2024-07-18,2024,7,18,3,July,False,957.7199999999998,5,1,1,0,0,7
18604,2990,701,2024-07-27,1900-01-01 05:36:20,marketplace,1,123.03,15,24.9,parceiro,123.03,18.4545,129.4755,tx_018604,pix,aprovado,129.48,132.82999999999998,05:36:20,False,0.004499999999978854,False,Cliente 2990,varejo,RO,Norte,2023-02-10,Creme 701,Beleza,Creme,132.99,102.68,True,2024-07-27,2024,7,27,5,July,True,20.349999999999994,5,0,0,0,0,0
18605,1080,1022,2024-01-08,1900-01-01 01:28:23,marketplace,1,731.65,10,14.9,zoop,731.65,73.165,673.385,tx_018605,pix,recusado,673.38,672.79,01:28:23,False,0.0049999999999954525,False,Cliente 1080,educacao,RO,Norte,2023-04-30,Notebook 1022,Eletrônicos,Notebook,764.18,532.6,True,2024-01-08,2024,1,8,0,January,False,199.04999999999995,1,0,0,0,0,0
18606,4229,898,2024-09-03,1900-01-01 02:51:03,site,1,1681.36,5,0.0,parceiro,1681.36,84.068,1597.292,tx_018606,pix,aprovado,1597.29,1585.62,02:51:03,False,0.0019999999999527063,False,Cliente 4229,saude,AC,Norte,2022-01-05,Aspirador 898,Casa & Cozinha,Aspirador,1674.68,1194.72,True,2024-09-03,2024,9,3,1,September,False,486.6399999999999,2,1,0,0,0,3
18607,3945,633,2024-07-21,1900-01-01 07:16:34,app,3,394.33,15,0.0,zoop,1182.99,177.4485,1005.5415,tx_018607,boleto,chargeback,1005.54,995.83,07:16:34,False,0.0015000000000782165,False,Cliente 3945,varejo,MT,Centro-Oeste,2023-05-22,Câmera 633,Eletrônicos,Câmera,414.44,210.77,True,2024-07-21,2024,7,21,6,July,True,550.68,7,0,0,1,0,5
18608,3476,1056,2024-04-07,1900-01-01 19:32:02,app,3,410.85,15,19.9,parceiro,1232.5500000000002,184.88250000000002,1067.5675000000003,tx_018608,pix,chargeback,1067.57,1102.07,19:32:02,False,0.0024999999995998223,False,Cliente 3476,industria,TO,Norte,2022-11-12,Cadeira 1056,Escritório,Cadeira,398.39,290.08,True,2024-04-07,2024,4,7,6,April,True,362.3100000000002,19,0,0,1,0,5
18609,3425,703,2024-10-30,1900-01-01 04:21:26,marketplace,3,421.87,0,19.9,parceiro,1265.6100000000001,0.0,1285.5100000000002,tx_018609,cartao_credito,recusado,1285.51,1270.15,04:21:26,False,2.2737367544323206e-13,False,Cliente 3425,restaurante,AM,Norte,2022-07-04,Shampoo 703,Beleza,Shampoo,460.73,355.11,True,2024-10-30,2024,10,30,2,October,False,200.2800000000002,4,0,0,0,0,0
18610,1626,687,2024-04-10,1900-01-01 22:12:19,app,2,983.53,0,0.0,parceiro,1967.06,0.0,1967.06,tx_018610,boleto,chargeback,1967.06,1946.28,22:12:19,False,0.0,False,Cliente 1626,varejo,MG,Sudeste,2022-09-20,Notebook 687,Eletrônicos,Notebook,1056.15,706.16,True,2024-04-10,2024,4,10,2,April,False,554.74,22,0,0,1,0,5
18611,2870,1062,2024-08-31,1900-01-01 09:16:32,marketplace,1,1299.54,5,9.9,parceiro,1299.54,64.977,1244.463,tx_018611,cartao_credito,estornado,1244.46,1298.11,09:16:32,False,0.0029999999999290594,False,Cliente 2870,tecnologia,AM,Norte,2023-03-10,Creme 1062,Beleza,Creme,1323.62,975.01,True,2024-08-31,2024,8,31,5,August,True,324.53,9,0,0,0,0,0
18612,4447,727,2024-09-02,1900-01-01 14:29:11,site,1,204.3,5,19.9,zoop,204.3,10.215000000000002,213.985,tx_018612,cartao_credito,estornado,213.99,206.31,14:29:11,False,0.0049999999999954525,False,Cliente 4447,saude,RS,Sul,2023-02-26,Cafeteira 727,Casa & Cozinha,Cafeteira,195.65,131.6,True,2024-09-02,2024,9,2,0,September,False,72.70000000000002,14,0,0,0,1,4
18613,3976,539,2024-05-23,1900-01-01 00:50:36,marketplace,2,1778.97,0,9.9,parceiro,3557.94,0.0,3567.84,tx_018613,boleto,estornado,3567.84,3389.75,00:50:36,False,0.0,False,Cliente 3976,industria,MT,Centro-Oeste,2022-11-14,Smartphone 539,Eletrônicos,Smartphone,1794.26,1127.8,True,2024-05-23,2024,5,23,3,May,False,1302.3400000000001,0,1,0,0,1,7
18614,3558,525,2024-10-13,1900-01-01 00:01:25,marketplace,3,206.26,10,0.0,parceiro,618.78,61.878,556.9019999999999,tx_018614,cartao_credito,chargeback,556.9,547.05,00:01:25,False,0.0019999999999527063,False,Cliente 3558,saude,RJ,Sudeste,2023-06-28,Calça 525,Moda,Calça,212.63,132.67,True,2024-10-13,2024,10,13,6,October,True,220.76999999999998,0,0,0,1,0,5
18615,2063,589,2024-10-12,1900-01-01 20:11:22,marketplace,2,954.43,10,0.0,parceiro,1908.86,190.886,1717.974,tx_018615,pix,aprovado,1717.97,1769.35,01:20:07,False,0.0039999999999054126,False,Cliente 2063,saude,TO,Norte,2023-04-19,Calça 589,Moda,Calça,988.54,776.96,True,2024-10-12,2024,10,12,5,October,True,354.9399999999998,20,0,0,0,0,0
